transaction_id,date,region,product_category,revenue,material_cost,shipping_cost
100351,2/6/2024,North America,Enterprise Cloud Software,11586.92,1891.97,615.14
100352,2/6/2024,North America,Enterprise Cloud Software,14303.19,2039.52,755.38
100353,2/6/2024,APAC,Edge Hardware Platforms,17726.98,7020.06,2011.08
100354,2/6/2024,APAC,Edge Hardware Platforms,27649.19,10187.5,3641.91
100355,2/7/2024,Europe,Enterprise Cloud Software,5847.92,915.14,267.37
100356,2/7/2024,North America,Enterprise Cloud Software,14565.01,2288.53,706.88
100357,2/7/2024,North America,Edge Hardware Platforms,25493.07,10526.33,2866.56
100358,2/7/2024,North America,Enterprise Cloud Software,11603.03,1832.48,552.89
100359,2/7/2024,North America,Enterprise Cloud Software,14678.6,2111.71,773.45
100360,2/7/2024,Europe,Edge Hardware Platforms,14113.75,5218.01,1732.61
100361,2/7/2024,APAC,Edge Hardware Platforms,20606.04,7487.33,2704.41
100362,2/7/2024,APAC,Enterprise Cloud Software,14799.7,2265.19,752.18
100363,2/7/2024,Europe,SaaS Subscriptions,5938.87,549.71,114.94
100364,2/7/2024,APAC,Enterprise Cloud Software,8721.67,1290.48,430.8
100365,2/7/2024,Europe,SaaS Subscriptions,3444.16,318.34,64.72
100366,2/8/2024,Europe,Enterprise Cloud Software,13159.47,2116.58,703.57
100367,2/8/2024,APAC,Enterprise Cloud Software,12550.42,1867.71,670.44
100368,2/8/2024,Europe,Edge Hardware Platforms,23123.24,8652.58,2799.78
100369,2/8/2024,APAC,SaaS Subscriptions,2259.04,210.76,41.85
100370,2/8/2024,Europe,SaaS Subscriptions,3281.07,328.49,70.09
100371,2/9/2024,Europe,Edge Hardware Platforms,20167.21,7740.25,2451.54
100372,2/9/2024,Europe,SaaS Subscriptions,5817.75,612.16,108.44
100373,2/9/2024,Europe,Enterprise Cloud Software,7466.79,1170.75,410.06
100374,2/9/2024,North America,Edge Hardware Platforms,26001.42,9784.93,3154.55
100375,2/9/2024,Europe,Edge Hardware Platforms,13760.49,5345,1744.98
100376,2/9/2024,Europe,Enterprise Cloud Software,12609.91,1715.7,661.48
100377,2/9/2024,North America,SaaS Subscriptions,4207.64,406.2,78.24
100378,2/9/2024,North America,SaaS Subscriptions,7978.01,776.79,157.92
100379,2/9/2024,Europe,SaaS Subscriptions,5558.27,543.77,109.22
100380,2/9/2024,Europe,Enterprise Cloud Software,11195.89,1630.85,592.73
100381,2/10/2024,Europe,SaaS Subscriptions,5060.66,528.68,93.2
100382,2/10/2024,North America,Edge Hardware Platforms,11056.08,4410.58,1353.1
100383,2/10/2024,Europe,Enterprise Cloud Software,8221.08,1266.83,382.2
100384,2/10/2024,Europe,Edge Hardware Platforms,29639.38,11167.74,3788.01
100385,2/10/2024,Europe,Edge Hardware Platforms,12447.54,5213.53,1414.79
100386,2/10/2024,North America,Enterprise Cloud Software,13013.67,2056.13,681.09
100387,2/10/2024,North America,Enterprise Cloud Software,11375.53,1705.02,532.18
100388,2/10/2024,Europe,SaaS Subscriptions,6483.32,679.45,141.34
100389,2/11/2024,North America,Edge Hardware Platforms,16690.23,6043.46,1812.24
100390,2/11/2024,APAC,Enterprise Cloud Software,10180.79,1465.64,553.9
100391,2/11/2024,North America,Edge Hardware Platforms,27454.61,11732.86,3087.72
100392,2/11/2024,APAC,Edge Hardware Platforms,19659.38,7287.31,2161.24
100393,2/11/2024,Europe,Edge Hardware Platforms,18737.01,7838.83,2367.84
100394,2/11/2024,North America,Edge Hardware Platforms,12707.08,5338.37,1572.72
100395,2/11/2024,APAC,Enterprise Cloud Software,5570.55,799.18,265.25
100396,2/11/2024,North America,SaaS Subscriptions,3497.28,333.78,73.57
100397,2/11/2024,Europe,Edge Hardware Platforms,11307.32,4511.69,1230.31
100398,2/12/2024,Europe,Edge Hardware Platforms,16918.41,6517.23,2140.59
100399,2/12/2024,North America,Enterprise Cloud Software,12324.49,1866.54,570.38
100400,2/12/2024,APAC,Edge Hardware Platforms,26557.37,11234.22,3266.19
100401,2/12/2024,Europe,SaaS Subscriptions,2869.79,299.9,53.85
100402,2/12/2024,North America,Edge Hardware Platforms,28940.72,12658.34,3252.72
100403,2/12/2024,North America,Edge Hardware Platforms,18359.8,6740.02,2284.14
100404,2/12/2024,Europe,SaaS Subscriptions,3364.46,329.98,67.86
100405,2/12/2024,APAC,Edge Hardware Platforms,22258,8415.57,2856.28
100406,2/13/2024,North America,SaaS Subscriptions,7099.85,733.99,140.93
100407,2/13/2024,Europe,Edge Hardware Platforms,20908.64,7631.27,2515.31
100408,2/13/2024,APAC,Edge Hardware Platforms,11039.13,4668.47,1245.58
100409,2/13/2024,North America,Enterprise Cloud Software,8302.15,1309.27,416.72
100410,2/13/2024,North America,SaaS Subscriptions,7277.49,781.69,137.95
100411,2/13/2024,Europe,SaaS Subscriptions,6632.07,600.49,121.11
100412,2/13/2024,Europe,SaaS Subscriptions,5232.21,522.99,96.39
100413,2/13/2024,Europe,SaaS Subscriptions,4282.52,451.86,93.61
100414,2/13/2024,North America,Edge Hardware Platforms,15742.76,6665.93,1918.45
100415,2/13/2024,Europe,Edge Hardware Platforms,17919.41,7762.82,2164.53
100416,2/13/2024,North America,Edge Hardware Platforms,25865.23,9966.93,3325.55
100417,2/13/2024,APAC,Enterprise Cloud Software,14835.21,2065.38,697.55
100418,2/13/2024,North America,SaaS Subscriptions,5925.76,551.35,117.1
100419,2/13/2024,Europe,Enterprise Cloud Software,13824.16,2199.54,691.93
100420,2/14/2024,Europe,SaaS Subscriptions,6007.52,616.93,112.12
100421,2/14/2024,APAC,Edge Hardware Platforms,13244.67,4781.44,1608.36
100422,2/14/2024,Europe,Edge Hardware Platforms,27805.16,10186.49,3491.1
100423,2/14/2024,North America,SaaS Subscriptions,6914.38,697.08,144.1
100424,2/14/2024,North America,Edge Hardware Platforms,26432.74,10486.96,3081.72
100425,2/15/2024,APAC,SaaS Subscriptions,5152.61,488.91,95.07
100426,2/15/2024,North America,Edge Hardware Platforms,18402.37,7957.71,2314.14
100427,2/15/2024,North America,Edge Hardware Platforms,18710.11,7599.67,2352.12
100428,2/15/2024,APAC,SaaS Subscriptions,3523.85,319.34,73.85
100429,2/15/2024,North America,Edge Hardware Platforms,10076.34,4176.98,1128.66
100430,2/15/2024,Europe,SaaS Subscriptions,2436.03,223,47.17
100431,2/16/2024,Europe,Edge Hardware Platforms,14252.89,5168.88,1643.28
100432,2/16/2024,Europe,SaaS Subscriptions,7227.23,761.18,152.88
100433,2/16/2024,Europe,Enterprise Cloud Software,14071.95,2182.87,712.1
100434,2/16/2024,North America,Edge Hardware Platforms,19207.17,8243.05,2326.36
100435,2/16/2024,North America,SaaS Subscriptions,2664.32,262.3,48.41
100436,2/16/2024,Europe,SaaS Subscriptions,3680.22,394.4,70.55
100437,2/16/2024,APAC,Edge Hardware Platforms,26098.14,9432.93,3421.66
100438,2/16/2024,Europe,Edge Hardware Platforms,26587.89,10170.44,3428.4
100439,2/16/2024,North America,Edge Hardware Platforms,20813.97,7653.77,2368.74
100440,2/16/2024,North America,Edge Hardware Platforms,16025.31,6536.22,1845.05
100441,2/16/2024,North America,Edge Hardware Platforms,10962.86,4738.49,1408.23
100442,2/16/2024,Europe,Edge Hardware Platforms,27846.05,10437.44,3060.15
100443,2/16/2024,North America,Edge Hardware Platforms,10693.41,4348.2,1410.36
100444,2/16/2024,APAC,Edge Hardware Platforms,11272.82,4807.97,1379.52
100445,2/17/2024,Europe,Edge Hardware Platforms,10652.91,4575.26,1167.05
100446,2/17/2024,APAC,Enterprise Cloud Software,11944.5,1641.97,646.28
100447,2/17/2024,Europe,Enterprise Cloud Software,8408.16,1176.68,392.71
100448,2/17/2024,APAC,Edge Hardware Platforms,25776.05,10598.3,3202.27
100449,2/17/2024,North America,Enterprise Cloud Software,12867.5,2111.85,612.84
100450,2/18/2024,Europe,Edge Hardware Platforms,20125.32,8266.04,2207.8
100451,2/18/2024,North America,Edge Hardware Platforms,19449.87,7072.98,2165.95
100452,2/18/2024,North America,SaaS Subscriptions,3988.08,397.38,74.91
100453,2/18/2024,Europe,Enterprise Cloud Software,7069.93,1064,318.54
100454,2/18/2024,North America,Enterprise Cloud Software,5367.21,741.97,259.71
100455,2/18/2024,APAC,Edge Hardware Platforms,20253.35,7766.74,2640.27
100456,2/18/2024,North America,Enterprise Cloud Software,11170.67,1546.19,541.24
100457,2/18/2024,Europe,SaaS Subscriptions,4961.28,516.2,109.01
100458,2/18/2024,North America,Enterprise Cloud Software,8945.76,1320.88,439.33
100459,2/18/2024,APAC,Edge Hardware Platforms,22158.1,8525.32,2831.16
100460,2/18/2024,APAC,SaaS Subscriptions,2009.39,206.42,36.58
100461,2/18/2024,North America,Enterprise Cloud Software,11037.95,1717.48,509.34
100462,2/19/2024,Europe,Edge Hardware Platforms,12420.5,4887.66,1565.33
100463,2/19/2024,North America,Enterprise Cloud Software,8547.71,1395.43,441.79
100464,2/19/2024,Europe,Edge Hardware Platforms,21873.22,7892.09,2696.23
100465,2/19/2024,APAC,Edge Hardware Platforms,27473.97,11481.86,3046.68
100466,2/19/2024,APAC,Enterprise Cloud Software,10339.67,1439.94,466.5
100467,2/20/2024,Europe,Enterprise Cloud Software,8993.69,1459.71,477.39
100468,2/20/2024,North America,Edge Hardware Platforms,26334.46,9622.37,3088.96
100469,2/20/2024,APAC,Edge Hardware Platforms,11552.29,4660.23,1486.57
100470,2/20/2024,Europe,Enterprise Cloud Software,8842.4,1313.13,449.13
100471,2/20/2024,APAC,Enterprise Cloud Software,13896.52,1881.16,676.77
100472,2/20/2024,North America,Edge Hardware Platforms,20516.25,8225.67,2297.31
100473,2/20/2024,Europe,Enterprise Cloud Software,12619.07,2061.95,610.73
100474,2/21/2024,Europe,Edge Hardware Platforms,16812.08,6148.8,1980.99
100475,2/21/2024,North America,Edge Hardware Platforms,22115.58,8606.66,2504.13
100476,2/21/2024,APAC,Edge Hardware Platforms,23765.48,8822.8,2843.64
100477,2/21/2024,North America,Edge Hardware Platforms,29280.35,11440.9,3189.68
100478,2/21/2024,North America,Edge Hardware Platforms,13200.5,4776.84,1665.23
100479,2/21/2024,Europe,Enterprise Cloud Software,14000.83,1938.89,763.87
100480,2/21/2024,North America,SaaS Subscriptions,5617.66,598.47,123.23
100481,2/21/2024,North America,SaaS Subscriptions,4336.89,423.76,83.97
100482,2/21/2024,Europe,Enterprise Cloud Software,10537.11,1593.75,554.45
100483,2/21/2024,APAC,Edge Hardware Platforms,16046.66,6109.71,1807.99
100484,2/21/2024,North America,Edge Hardware Platforms,15404.95,6736.79,1869.93
100485,2/21/2024,North America,Edge Hardware Platforms,12783.93,5056.34,1572.8
100486,2/21/2024,Europe,Edge Hardware Platforms,29876.97,12859.8,3673.72
100487,2/21/2024,Europe,Edge Hardware Platforms,14026.24,5492.83,1528.12
100488,2/22/2024,Europe,SaaS Subscriptions,2794.23,284.62,56.99
100489,2/22/2024,North America,Edge Hardware Platforms,10759.63,4515.48,1303.89
100490,2/22/2024,North America,Edge Hardware Platforms,19335.64,7014.14,2538.2
100491,2/22/2024,APAC,Edge Hardware Platforms,11873.45,4991.24,1422.51
100492,2/22/2024,North America,Edge Hardware Platforms,20448.88,8282.14,2425.02
100493,2/23/2024,Europe,Edge Hardware Platforms,21545.58,9248.36,2834.06
100494,2/23/2024,Europe,SaaS Subscriptions,6587.17,668.4,143.76
100495,2/23/2024,North America,Enterprise Cloud Software,13539.62,2006.23,723.96
100496,2/23/2024,APAC,Enterprise Cloud Software,13834.65,2053.75,693.18
100497,2/23/2024,Europe,SaaS Subscriptions,2114.7,210.49,43.88
100498,2/23/2024,Europe,Edge Hardware Platforms,12688.7,4871.85,1479.62
100499,2/23/2024,APAC,Enterprise Cloud Software,7107.05,1163.59,320.45
100500,2/23/2024,APAC,Edge Hardware Platforms,26569.39,10191.21,2878.62
100501,2/23/2024,Europe,SaaS Subscriptions,6442.86,598.26,135.39
100502,2/23/2024,APAC,Edge Hardware Platforms,25322.32,10829.69,3107.72
100503,2/23/2024,North America,Edge Hardware Platforms,11552.99,4535.74,1360.6
100504,2/23/2024,North America,Edge Hardware Platforms,12219.96,5189.31,1597.69
100505,2/23/2024,North America,SaaS Subscriptions,5135.46,492.96,94.02
100506,2/23/2024,Europe,Edge Hardware Platforms,24141.73,8788.03,2649.55
100507,2/23/2024,Europe,Enterprise Cloud Software,7323.84,1050.46,388.42
100508,2/24/2024,Europe,SaaS Subscriptions,3928.97,391.05,74.27
100509,2/24/2024,Europe,SaaS Subscriptions,5620.96,546.11,115.74
100510,2/24/2024,North America,SaaS Subscriptions,5018.5,496.77,102.09
100511,2/24/2024,Europe,Enterprise Cloud Software,11826.17,1682.37,616.61
100512,2/24/2024,APAC,SaaS Subscriptions,5315.01,533.65,98.71
100513,2/24/2024,APAC,Enterprise Cloud Software,9966.95,1430.54,461.85
100514,2/24/2024,Europe,Enterprise Cloud Software,12486.45,1804.64,561.91
100515,2/24/2024,Europe,Enterprise Cloud Software,7761.7,1212.45,354.14
100516,2/24/2024,APAC,Enterprise Cloud Software,7468.24,1174.21,359.69
100517,2/24/2024,North America,Edge Hardware Platforms,15407.87,6585.58,1779.92
100518,2/24/2024,APAC,SaaS Subscriptions,4602.9,498.03,89.8
100519,2/24/2024,APAC,Enterprise Cloud Software,11870.19,1778.33,580.17
100520,2/25/2024,APAC,Edge Hardware Platforms,12782.32,4861.61,1649.08
100521,2/25/2024,North America,Enterprise Cloud Software,6296.01,977.66,342.75
100522,2/25/2024,North America,Edge Hardware Platforms,22686.79,9981.22,2507.24
100523,2/25/2024,Europe,Edge Hardware Platforms,27316.4,10874.04,3022.93
100524,2/25/2024,Europe,Edge Hardware Platforms,10057.63,4311.87,1131.13
100525,2/25/2024,Europe,Edge Hardware Platforms,24393.08,9505.81,3143.64
100526,2/25/2024,Europe,Edge Hardware Platforms,25924.81,10896.76,2822.24
100527,2/25/2024,North America,SaaS Subscriptions,2754.35,288.5,60.32
100528,2/25/2024,North America,Edge Hardware Platforms,19363.08,7867.88,2130.87
100529,2/25/2024,North America,Edge Hardware Platforms,26466.19,11183.59,3203.77
100530,2/25/2024,North America,Edge Hardware Platforms,14837.78,6423.06,1900.99
100531,2/25/2024,Europe,SaaS Subscriptions,2188.53,229.19,42.28
100532,2/25/2024,APAC,Enterprise Cloud Software,12248.56,1976.05,556.29
100533,2/25/2024,North America,Edge Hardware Platforms,19098.38,7283.74,2163.38
100534,2/25/2024,North America,SaaS Subscriptions,5452.13,499.02,106.48
100535,2/26/2024,North America,Enterprise Cloud Software,5175.52,744.24,272.91
100536,2/26/2024,Europe,Edge Hardware Platforms,17434.79,6278.41,2008.4
100537,2/26/2024,Europe,SaaS Subscriptions,7082.36,640.75,152.94
100538,2/26/2024,APAC,Edge Hardware Platforms,19159.92,7507.63,2208.56
100539,2/26/2024,North America,Enterprise Cloud Software,7466.04,1116.34,391.78
100540,2/26/2024,Europe,Enterprise Cloud Software,14577.9,2380.3,770.47
100541,2/26/2024,APAC,Edge Hardware Platforms,29255.37,10708.88,3416.33
100542,2/26/2024,North America,Enterprise Cloud Software,6408.03,984.74,338.43
100543,2/26/2024,Europe,Enterprise Cloud Software,13111.24,2020.16,640.9
100544,2/26/2024,Europe,Enterprise Cloud Software,8451.92,1373.64,404.89
100545,2/26/2024,Europe,SaaS Subscriptions,6246.33,569.94,116.11
100546,2/26/2024,North America,Edge Hardware Platforms,18953.47,7026.85,2482.72
100547,2/26/2024,Europe,Enterprise Cloud Software,10006.04,1554.82,457.9
100548,2/27/2024,APAC,Edge Hardware Platforms,20937.19,7839.4,2491.66
100549,2/27/2024,Europe,SaaS Subscriptions,4888,527.68,101.17
100550,2/27/2024,North America,SaaS Subscriptions,5163.4,505.17,106.55
100551,2/27/2024,North America,Edge Hardware Platforms,19964.72,7836.83,2612.83
100552,2/27/2024,Europe,Enterprise Cloud Software,9589.63,1559.1,448.42
100553,2/27/2024,North America,Enterprise Cloud Software,5141.9,822.1,269.03
100554,2/27/2024,North America,Edge Hardware Platforms,17904.12,7810.35,2349.19
100555,2/27/2024,North America,SaaS Subscriptions,6638.53,638.63,125.66
100556,2/27/2024,Europe,Edge Hardware Platforms,29203.36,12297.14,3753.36
100557,2/27/2024,Europe,SaaS Subscriptions,6706.53,654.15,135.53
100558,2/28/2024,North America,SaaS Subscriptions,3067.33,307.63,65.13
100559,2/28/2024,North America,Enterprise Cloud Software,9027.64,1461.03,406.28
100560,2/28/2024,APAC,Enterprise Cloud Software,14900.86,2438.46,744.25
100561,2/28/2024,Europe,Edge Hardware Platforms,22708.87,8340.01,2470.34
100562,2/28/2024,North America,Edge Hardware Platforms,15510.96,6355.82,2044.63
100563,2/28/2024,North America,Edge Hardware Platforms,18312.08,7833.57,2374.23
100564,2/28/2024,APAC,SaaS Subscriptions,2165.12,231.23,45.48
100565,2/28/2024,North America,SaaS Subscriptions,2889.07,299.28,54.6
100566,2/28/2024,Europe,Edge Hardware Platforms,21266.49,8383.25,2463.34
100567,2/28/2024,APAC,Enterprise Cloud Software,9301.03,1507.82,497.22
100568,2/28/2024,Europe,Edge Hardware Platforms,26463.22,11408.59,3203.85
100569,2/28/2024,North America,Enterprise Cloud Software,7956.95,1215.93,360.67
100570,2/28/2024,Europe,Edge Hardware Platforms,15904.84,6844.8,1893.31
100571,2/28/2024,North America,SaaS Subscriptions,2285.85,238.95,48.22
100572,2/28/2024,North America,SaaS Subscriptions,5093.96,505.66,92.62
100573,2/29/2024,Europe,Enterprise Cloud Software,6278.67,991.82,282.54
100574,2/29/2024,Europe,Edge Hardware Platforms,11092.69,4856.89,1258.21
100575,2/29/2024,North America,Edge Hardware Platforms,14608.33,5260.72,1833.41
100576,2/29/2024,APAC,Enterprise Cloud Software,11630.47,1828.97,622.05
100577,2/29/2024,Europe,Edge Hardware Platforms,16505.9,6883.12,2106.2
100578,2/29/2024,North America,Edge Hardware Platforms,28038.8,11903.47,3690.93
100579,2/29/2024,APAC,Edge Hardware Platforms,21812.76,9006.08,2396.85
100580,2/29/2024,Europe,Edge Hardware Platforms,13346.43,5638.21,1628.41
100581,3/1/2024,Europe,Edge Hardware Platforms,17234.21,7513.02,2122.77
100582,3/1/2024,North America,Edge Hardware Platforms,25614.64,10673.09,2872.17
100583,3/1/2024,APAC,Edge Hardware Platforms,13180.5,4934.99,1454.57
100584,3/1/2024,APAC,Enterprise Cloud Software,6251.25,1003.41,302.85
100585,3/1/2024,North America,Enterprise Cloud Software,6421.7,908.04,331.69
100586,3/1/2024,North America,Enterprise Cloud Software,12647.19,1961.98,624.18
100587,3/1/2024,Europe,Edge Hardware Platforms,19650.01,7870.49,2304.82
100588,3/1/2024,APAC,Enterprise Cloud Software,12821.71,1778.77,679.24
100589,3/1/2024,Europe,SaaS Subscriptions,2585.09,261.56,51.71
100590,3/1/2024,Europe,Edge Hardware Platforms,20814.69,8208.64,2402.27
100591,3/1/2024,Europe,Enterprise Cloud Software,14615.13,2286.28,796.89
100592,3/1/2024,North America,SaaS Subscriptions,6852.74,709.55,140.48
100593,3/1/2024,North America,SaaS Subscriptions,5009.09,457.92,96.43
100594,3/1/2024,APAC,SaaS Subscriptions,7891.43,809.34,149.86
100595,3/1/2024,North America,Enterprise Cloud Software,5197.96,762.65,243.86
100596,3/2/2024,APAC,Edge Hardware Platforms,27559.69,11256.49,3139.91
100597,3/2/2024,North America,Enterprise Cloud Software,8334.63,1294.59,381.07
100598,3/2/2024,North America,Edge Hardware Platforms,29640.99,12531.88,3723.02
100599,3/2/2024,North America,Edge Hardware Platforms,25705.38,10490.06,3387.16
100600,3/2/2024,North America,SaaS Subscriptions,7488.39,675.67,148.27
100601,3/3/2024,North America,SaaS Subscriptions,2679.82,262.82,56.15
100602,3/3/2024,Europe,Edge Hardware Platforms,16930.48,6633.51,1935.88
100603,3/3/2024,North America,Edge Hardware Platforms,15370.68,5886.92,1902.31
100604,3/3/2024,APAC,Edge Hardware Platforms,11539.59,4224.03,1509.77
100605,3/3/2024,North America,Enterprise Cloud Software,10990.45,1689.34,565.84
100606,3/3/2024,North America,Enterprise Cloud Software,14650.15,2088.04,758.3
